user_id,N_cards,N_notes,N_decks,N_presets,mem_bytes
8928,60816,50075,960,1,935188224
537,60347,51246,128,3,933978368
5901,55827,51518,1034,2,933617152
3065,55626,51360,1183,1,933260288
9552,65000,49087,527,1,932960000
3523,60050,51086,249,1,932677120
8522,59121,51219,324,1,931676160
4650,54356,50244,2196,1,930797056
8550,63026,49870,308,1,930779648
2921,59965,50543,564,2,930714368
5131,84360,43067,69,1,930644736
9837,61504,49301,1097,2,930475008
2679,62740,50196,52,15,929517568
9494,57548,50709,917,2,928507904
9953,60716,50731,100,7,928425216
9044,85309,42605,45,4,928364288
9031,60910,50381,300,1,928103168
3329,60091,49948,785,1,927328512
2003,64110,49350,210,1,927002112
2328,57488,51772,44,1,926915072
3341,66427,48800,33,7,926902016
9540,73845,46241,42,12,925996800
9579,58222,51425,13,2,925052416
5158,55872,52146,59,1,925026304
3634,56700,50986,677,1,924242944
1281,74645,45790,26,5,923220224
699,94827,38995,58,12,922985216
1051,53658,52374,263,1,921918976
8808,60432,50222,141,1,921179136
1958,60503,49789,414,2,920600320
9264,60871,49423,578,3,920291328
1279,63861,48953,107,7,919020544
3495,63330,49154,81,1,918802944
3996,58684,49825,708,3,918285056
8873,66273,47887,254,1,918080512
1327,53248,51134,1065,1,917906432
4656,63124,49001,187,1,917754112
7232,55162,51202,525,1,917723648
7568,61666,49242,312,1,916731392
7938,83532,42283,42,2,916348416
4704,58977,48393,1587,1,916139520
5595,65830,48044,127,1,915991552
8877,58598,49650,652,2,914638080
6683,63620,48487,232,1,913985280
6362,61914,49188,131,2,913967872
4026,61584,45838,2690,3,913354240
8930,59611,49300,562,2,912910336
8352,58938,48684,1166,16,912636160
4929,57529,48813,1387,1,911839744
540,58461,50140,111,2,911021568
442,58380,49954,165,3,909193728
548,50555,50353,1767,1,908210176
8283,59312,49087,491,4,907618304
587,61157,48256,602,4,906730496
729,60771,48793,290,1,906591232
7307,62332,48278,275,1,906399744
6666,58934,49023,517,3,905577216
9800,57094,48413,1380,1,904602368
6041,56526,50055,272,1,904280320
3651,60199,49034,104,3,904036608
5600,50848,50290,1480,5,903718912
2600,54170,50643,367,1,903357696
1825,61532,48593,61,2,903318528
5716,58932,49087,297,1,902548224
6338,54933,49978,610,1,902226176
1789,57264,49465,403,1,902069504
512,61023,48275,279,2,900746496
5394,59450,48571,430,1,900380928
8396,62347,47763,261,1,899497472
6686,55958,48990,823,1,897495552
9480,58047,48941,280,1,896494592
6003,60784,48266,90,1,896285696
2723,70643,44988,43,6,895641600
4640,55813,49067,647,5,894858240
8733,59593,48117,399,2,894549248
4933,59501,48457,147,1,894188032
5415,63075,47043,300,1,893944320
6641,62101,47583,102,1,893308928
2500,55996,49099,477,1,893060864
5612,52108,48531,1860,1,892799744
927,82080,40871,11,8,891132928
2568,61104,46344,1130,3,890715136
3084,65278,45800,486,1,890541056
6653,63418,46931,57,11,889875200
6480,62477,46950,254,3,889352960
1329,61611,47349,159,1,889113600
6495,51720,49865,730,14,889026560
8408,62516,46729,294,5,887359744
8561,59441,47899,178,1,887181312
6573,61636,47131,202,2,887137792
9985,57363,48623,129,2,886750464
245,51365,50765,18,2,886680832
857,57091,48444,284,1,885914880
9669,60014,47320,393,1,885858304
710,57709,47076,1123,4,885388288
7940,57991,47805,506,1,885353472
6282,54495,48786,640,1,885279488
8679,57041,48492,220,1,885209856
4184,61934,45728,1053,1,884918272
1823,61657,47064,120,1,884913920
4142,59659,47489,235,2,883782400
7311,53774,49055,531,1,883756288
5610,59175,47000,711,2,883577856
8627,78385,41479,38,3,883395072
575,54943,47394,1420,2,882646528
9212,91974,36554,285,2,882520320
5954,60083,47382,123,1,882267904
9329,66960,44001,937,1,882224384
5498,67603,44815,161,6,882206976
8631,100690,33906,26,7,881436672
9442,58277,47880,125,7,881023232
3987,58019,47768,270,1,880883968
4134,49988,49538,945,2,880805632
9522,56448,48160,352,1,880592384
6833,61344,46845,99,2,880339968
6529,62684,46321,135,2,879956992
8985,59801,47027,326,2,879952640
3355,58379,47774,116,1,879848192
4288,64082,45904,65,2,879378176
239,58590,46851,721,3,879273728
7401,61054,46692,195,1,878738432
7298,54726,48588,331,1,878320640
8700,55129,48626,165,1,877680896
6871,55074,48355,324,18,876893184
9866,63432,45114,677,2,876888832
6516,59056,47339,98,5,876854016
8318,58895,47337,113,2,876349184
9111,65625,45217,18,3,876318720
3789,61430,46270,206,2,875069696
8431,64437,45446,18,9,874216704
8255,61090,46270,233,1,874046976
6448,70136,43437,87,3,873912064
5222,57993,45909,1262,1,873768448
4109,60209,46474,264,2,873428992
8517,58574,45898,1069,3,872819712
5011,61276,46110,218,1,872506368
3657,56656,47715,149,2,872166912
4714,72423,42627,20,2,872110336
2530,57350,47500,104,1,871583744
2771,58315,46589,487,1,870556672
9860,56484,47729,60,2,870051840
6909,55360,46773,1049,1,869882112
4346,56349,47725,80,1,869747200
1750,60093,46529,31,3,869599232
630,57933,46585,529,2,869586176
2628,56464,47296,320,1,868824576
866,60336,45731,487,4,868189184
9287,55689,47689,137,1,867397120
2608,66172,43463,673,3,867201280
2269,60449,46199,48,2,867122944
3939,59435,46375,168,2,867096832
5390,57048,47339,24,1,866774784
2757,58685,46526,218,1,866661632
7534,55993,46798,665,1,866278656
4732,56466,47045,309,1,865364736
8746,47250,47247,2395,1,864207104
8582,47580,47580,2042,4,863885056
9221,60836,45797,56,1,863684864
8243,56763,46889,214,3,862992896
7563,49624,49540,4,1,862853632
1457,59240,45859,359,3,862849280
3006,70830,42426,16,17,862679552
823,58361,46462,82,1,862048512
4543,57388,46651,120,1,860943104
8164,60343,45076,553,1,860777728
7984,57082,45535,990,1,860185856
6388,53335,46246,1353,3,859506944
4625,53827,47730,6,2,857561600
7773,56230,45830,818,1,857335296
402,51687,47088,1001,2,857187328
8784,54960,46886,330,1,857100288
8551,56068,46793,117,3,857026304
4268,55029,47042,134,3,856051456
670,57107,45297,923,2,856034048
7237,55421,47004,59,2,855942656
3582,57304,45911,365,2,855194112
5474,53801,46816,531,2,854654464
5143,56135,46613,82,2,854345472
423,57998,45394,521,1,854167040
5698,54842,46723,208,3,852360960
597,60022,44957,227,3,852178176
2676,54082,47200,18,12,852091136
2441,51957,47270,485,23,852030208
5171,54310,46304,556,1,850607104
3275,59735,44257,731,1,850537472
4304,55502,46475,66,4,849536512
8939,54777,46336,349,1,849453824
2395,55473,46400,112,2,849205760
647,52923,46363,766,1,848996864
6737,49749,48379,39,3,848875008
6179,55857,46230,108,1,848574720
9799,56770,45399,450,1,847652096
4636,52290,47263,148,6,847299584
8137,54982,46345,112,1,846337792
1918,57990,45166,244,1,846333440
7724,56227,44963,819,3,846046208
809,56888,45175,484,1,845832960
5325,58315,44907,318,1,845654528
9592,51341,47424,168,1,845554432
2338,55336,46171,99,2,845393408
4971,58720,43810,985,2,844718848
1812,69420,41324,172,1,844662272
1809,59337,44620,219,1,844631808
845,56409,45802,39,1,844187904
149,55854,45633,293,3,844013824
7911,54714,45855,366,1,843195648
550,53556,46359,244,2,842625536
7070,53920,46481,58,3,842577664
8730,56590,45505,122,1,842542848
4074,75109,39195,212,4,842360064
4513,58948,44451,240,4,841137152
611,53144,46675,19,1,841028352
8110,56691,44431,735,3,839657472
1779,58580,43979,584,1,839322368
4944,52579,46098,426,1,838121216
8588,57675,44504,320,1,837642496
8678,51229,46125,672,1,836880896
7050,57316,44700,210,3,836750336
7396,55074,45504,150,1,836419584
6105,54321,45566,151,3,833995520
7705,52560,44728,1215,1,833886720
6314,47097,46771,1010,2,833229568
4152,53508,45157,614,3,833177344
1120,56199,44814,198,2,833155584
870,60802,43246,185,1,832476672
9186,56484,44636,210,1,832267776
3288,64502,42222,6,6,832158976
3744,53807,44668,796,10,831353856
3688,56521,44398,265,3,830305024
2556,57142,41244,2431,1,829508608
105,55699,44771,112,3,828934144
1540,56042,44305,345,1,828372736
6760,57035,44274,109,2,828194304
693,55342,44574,272,2,827580672
6046,52596,45453,297,1,827528448
7053,56066,44258,314,5,827376128
2964,55657,44356,319,1,826910464
2794,53967,45146,142,1,826788608
7270,54040,45184,89,1,826679808
9199,59631,43276,29,1,825056512
1735,57205,43704,311,1,824995584
4337,53810,44578,486,2,824690944
2045,47156,47156,202,5,824486400
7146,56695,44156,58,4,824312320
5280,52240,44782,689,2,824055552
8215,54368,44927,34,3,823820544
3182,58888,43314,43,1,822562816
6206,54149,44643,224,1,822440960
284,55125,44197,312,2,822410496
9720,52964,44917,289,1,821992704
6376,54404,44553,158,1,821226752
1559,55324,44319,101,1,821183232
6406,45367,45271,1826,1,820308480
6736,54361,44596,78,1,820208384
8395,53449,44868,77,1,819773184
9999,53697,44050,603,2,819342336
3253,47113,44267,2076,1,819150848
4743,65255,40840,34,4,817853952
5313,54937,44191,94,2,817719040
2811,52105,44920,232,1,817301248
3829,54714,44240,87,1,817253376
3749,56054,43622,202,1,817018368
3635,66986,40072,125,8,816996608
8768,56164,43734,82,1,816870400
267,53834,44488,85,2,816639744
9845,50771,44801,600,1,816348160
8487,52671,43740,883,1,815691008
7490,55634,43663,187,1,815464704
6634,50992,43590,1395,1,815338496
2160,52640,44073,569,1,814437632
3481,52369,44244,343,1,811556608
5377,49429,45104,431,1,811521792
132,68711,39160,63,2,811439104
8240,57264,42616,309,1,811012608
7679,51748,44828,4,2,810590464
3108,57268,42593,145,1,807874816
1464,54089,43502,257,1,807857408
2501,64360,38710,1257,1,807400448
5215,52280,44232,127,1,807252480
8753,52661,43806,347,1,807178496
2257,56278,42789,184,1,806804224
9332,52693,43675,413,1,806756352
9140,53220,43876,124,4,806682368
4448,69095,38710,22,7,806586624
59,49389,44616,511,2,806382080
6379,51165,44208,373,1,806369024
4232,52669,44120,62,1,806351616
7460,54735,42867,443,1,805616128
3802,52869,43693,259,1,805076480
8971,51844,43528,568,1,803840512
3704,52728,43819,72,1,802852608
1864,52312,43407,463,1,802469632
5059,55362,42838,94,1,801890816
9373,53618,43068,353,1,801812480
2099,55025,42669,261,2,801137920
8795,52002,42586,1062,1,800828928
9308,53787,42506,622,1,799893248
5433,53533,36769,4977,5,799749632
5373,53070,43122,329,2,799727872
2314,51006,43925,224,2,799401472
1619,52159,43506,220,2,798879232
747,54215,42561,378,2,798239488
3913,54078,42388,491,3,797364736
5438,53302,43045,178,2,797103616
3488,51668,42931,629,1,796342016
2281,55630,42305,106,2,796320256
9268,56965,41964,20,1,796167936
2548,50659,43764,246,1,796159232
946,45136,45083,634,4,796137472
421,71811,36805,154,3,795780608
3449,53073,43145,75,1,795606528
5428,56534,41892,131,2,795297536
6956,51406,42857,663,1,794827520
2059,52198,42172,965,2,794601216
5453,50569,43650,250,1,794348800
511,46184,44761,510,1,794296576
8226,54759,42226,256,1,794096384
6596,55135,41323,798,6,793443584
4915,53221,42750,192,1,793130240
7907,55721,41990,122,1,792869120
9389,52744,42752,258,1,792229376
5071,52828,42795,186,3,791929088
7108,52445,42935,173,1,791837696
7308,52912,41387,1179,2,791184896
5066,49492,43903,138,1,791015168
2919,54177,42221,193,1,790401536
4674,53957,42307,144,18,789935872
7957,48963,40934,2428,4,789853184
4858,58268,41008,28,1,789496320
3082,50820,41364,1616,3,789400576
4672,50738,43457,61,1,789274368
4047,53025,42663,66,1,788947968
3004,52239,42735,205,1,788887040
6486,57830,40383,525,1,788081920
2279,62573,39089,302,2,787960064
7561,55685,41693,68,5,787947008
2900,52756,42313,333,1,787855616
6874,51591,42631,359,2,787403008
8788,45455,44936,149,6,787189760
2705,45317,45131,15,3,786763264
8839,54300,41766,282,8,786637056
1588,45077,45077,50,1,785596928
5712,53102,41784,422,1,784004096
1793,50342,42933,249,2,783995392
3513,49947,43252,107,1,783956224
9076,52209,42439,146,1,783864832
5341,50509,41870,991,1,783747328
6167,67731,37404,13,4,783403520
4878,52101,42410,109,1,782372096
1760,54873,41458,65,2,781253632
8925,52329,42070,233,1,781083904
9563,51770,42131,312,12,780966400
8635,57428,39643,771,2,780966400
3891,50848,42251,335,1,778777344
4544,51272,42014,350,2,777802496
2157,54691,40975,256,1,777467392
5058,49504,42992,21,1,777136640
6827,51194,42335,69,1,776749312
2305,52725,41689,161,1,776579584
2275,67146,36748,256,1,776483840
1511,55377,40248,506,1,775313152
7707,53036,41551,105,1,775156480
5305,51610,41905,187,1,774999808
8043,46528,43238,357,2,773259008
2996,50154,42345,120,2,773254656
3816,48072,42770,271,1,772358144
4706,52813,41372,124,6,772244992
7031,59450,39303,19,1,772223232
6231,56963,40068,57,1,772049152
3030,47616,41404,1381,1,771862016
8335,66898,36741,33,3,771457280
6370,54428,40865,59,1,771457280
8596,50742,42043,83,1,771213568
1349,47816,42736,281,2,770987264
9284,51405,41811,65,2,770769664
2672,51166,41869,75,1,770647808
8766,49092,42646,3,2,770525952
5324,49092,42646,3,2,770525952
1079,49745,41196,870,1,769516288
9930,50833,41841,104,4,769377024
1477,50910,40593,1010,1,769150720
3202,50352,41880,178,2,769054976
1740,48673,42583,52,1,768719872
125,55031,40433,62,1,768493568
2547,50349,41928,105,4,768423936
8378,50957,41764,62,1,768141056
7943,49460,41734,435,3,767753728
6865,51629,41387,118,1,767118336
64,53632,39812,706,1,765508096
772,47807,42610,56,1,765373184
2874,49564,41778,234,3,765281792
9333,50403,41505,209,1,764907520
5316,52241,41056,78,8,764855296
4141,50946,41294,159,1,763645440
4298,50596,41123,326,2,762809856
3698,47296,41128,1132,1,762531328
9653,48249,42205,79,1,762409472
9141,44708,42058,1072,4,762405120
1316,49518,41582,226,2,762370304
6841,52378,40244,512,1,762313728
2184,48525,41808,187,1,760307456
3089,68098,35455,38,1,759950592
7712,50260,40721,543,1,759863552
2369,50444,41138,154,1,759336960
808,49972,41396,74,1,759258624
1848,49989,41373,82,3,759197696
3778,49877,41328,124,3,758853888
3026,50663,40859,263,1,758544896
118,49267,41313,245,2,758096640
7759,44222,41309,1501,1,757939968
8521,49383,41488,56,2,757596160
5675,50721,40895,167,1,757596160
3739,52217,40296,237,3,757530880
2897,51937,40205,330,1,756717056
1758,48614,41671,55,1,756608256
951,49944,41187,46,1,755920640
8743,50357,40984,93,3,755911936
3088,50292,41004,85,1,755724800
9833,55951,39194,19,7,755650816
8657,49636,41087,180,1,755607296
7571,50914,40796,64,3,755376640
5435,52146,40189,195,2,755080704
7012,51008,40363,299,1,754197248
2247,42205,42204,1094,5,753814272
6882,50590,40485,276,4,753609728
719,49429,40880,232,1,752909056
4584,49793,40964,66,1,752700160
8227,49204,41051,137,2,752521728
2735,59026,37648,197,1,751868928
199,51277,40035,316,1,751381504
7608,54299,38864,431,1,751246592
2967,47941,41452,65,1,750994176
2385,63581,36294,15,1,750846208
6714,43098,43090,10,11,750476288
8943,47587,41539,51,1,750345728
4768,51893,39725,320,2,750097664
7078,47212,40699,754,2,749997568
1563,49669,40631,125,1,748839936
2569,45624,39935,1628,1,748313344
1856,51245,39741,358,1,748134912
3441,54320,38085,803,1,747643136
7330,51061,39800,329,1,747599616
5209,50386,40364,61,1,747360256
8106,50953,39543,524,1,747168768
4160,50193,40373,79,2,746964224
4588,51679,39459,298,3,745323520
1276,49520,40326,149,3,744653312
9798,49095,40506,104,1,744344320
5160,48310,40831,54,1,744300800
7302,46770,40942,355,1,744287744
806,53493,39053,44,1,743469568
4969,42653,42653,47,3,743373824
7001,52283,39205,221,1,743269376
4355,44912,41843,75,4,743130112
6890,45387,40379,1054,1,743086592
6164,49486,39550,624,1,742616576
1301,53325,39051,24,5,742416384
6385,44298,41453,471,3,742246656
6607,46187,40427,766,1,742181376
290,48993,40419,65,1,742085632
7065,42845,42522,23,2,742068224
2244,44875,40264,1203,1,741950720
7739,49079,40207,170,2,741532928
9001,50623,39760,105,2,741284864
896,48534,40502,62,1,741119488
3386,46850,40899,181,1,741045504
9634,42838,42417,40,5,741001984
128,49673,40027,126,1,740988928
4112,50270,39757,126,5,740114176
6700,54352,38423,98,2,739935744
8449,48070,39760,664,1,739892224
8234,47897,39807,671,1,739874816
919,43083,41767,356,1,739030528
7292,42212,42211,196,1,738251520
1241,42202,42019,275,88,738212352
947,49949,39787,74,3,738177536
2194,49183,38500,1215,1,737877248
7181,49283,39883,150,1,737829376
8552,41767,41468,834,1,737720576
2150,46730,39812,807,1,737228800
7626,40591,40591,1749,2,737093888
7921,50257,39552,104,1,736945920
9910,49102,39985,66,1,736911104
3881,50265,39535,102,1,736723968
3384,50250,39535,102,1,736658688
3013,52235,38435,377,64,736545536
8814,48806,39157,726,2,736314880
1260,52904,38087,424,88,736045056
6441,47608,40107,269,1,735535872
8658,49633,39637,96,1,735200768
6725,49390,39652,142,3,735165952
3505,61925,35448,162,1,735152896
4917,47767,39997,288,1,735122432
8840,50597,38859,424,2,734961408
9353,57045,37183,53,4,734708992
7874,48675,39910,93,1,734543616
194,48690,39758,200,1,734487040
327,47603,39374,750,3,734343424
2058,49863,39406,135,1,733864704
9347,47882,38556,1265,1,733816832
9150,51604,38799,115,1,733168384
9643,49356,38659,779,1,733116160
6988,49468,39440,145,2,732776704
2520,53938,37943,122,1,732271872
3153,45839,40650,109,2,732154368
5864,49920,38965,326,1,731680000
5095,44290,39573,1269,1,731532032
5272,43392,40089,1103,1,731471104
6664,50316,38358,669,1,731449344
8407,57474,36718,74,6,730896640
7210,49190,39285,209,4,730683392
2420,51152,38551,227,9,730017536
5309,47082,39785,325,1,730017536
469,50930,38111,615,1,729956608
9989,44547,40619,325,1,729873920
2582,66675,33606,23,11,729486592
9940,50914,38770,79,2,729173248
3060,49695,38750,377,1,728781568
4269,45798,40484,31,1,728437760
4591,49524,38902,273,1,728211456
453,48772,39380,77,5,727819776
1835,46594,40096,82,1,727724032
8687,43523,41119,73,3,727584768
4421,48736,39097,271,6,727358464
1577,50583,38498,253,5,727249664
3800,40463,40463,1298,1,727001600
6405,49620,38917,165,1,726945024
4491,47281,39836,59,1,726918912
2421,49340,39108,70,2,726579456
4496,48173,39508,41,3,726231296
1089,47606,39604,60,2,725334784
9345,45338,40336,77,1,725304320
5680,48588,38809,404,1,725204224
43,49133,38734,177,3,722671360
9789,47261,39482,84,2,722658304
789,46869,38914,530,2,721300480
745,48360,38785,252,1,721252608
780,45776,39296,497,1,720943616
2310,48390,38643,310,2,720551936
1275,49720,38515,62,2,720351744
2521,45353,39505,388,1,719933952
5731,47958,39027,65,1,719407360
8986,48577,38199,527,4,719372544
3374,47954,38950,107,2,719128832
5843,46495,38769,603,1,719037440
9330,47044,39275,79,1,718911232
601,48791,38584,115,1,718119168
7227,47351,38832,226,1,717022464
9433,40411,40189,928,1,716756992
4821,74545,30005,19,2,716535040
1345,47804,38805,97,1,716395776
9617,48947,37308,894,1,715699456
8577,60307,34678,18,4,715590656
2196,46888,38850,231,1,715329536
4149,48548,38563,22,1,715168512
6,54094,36663,40,2,714824704
1034,41021,41021,7,1,714241536
7696,47242,36583,1770,3,714089216
5772,44356,39161,538,2,713728000
8586,75511,29239,177,7,713553920
968,48826,38324,22,2,713271040
227,47609,38653,78,1,713231872
5064,46459,39043,62,1,713040384
